year,quarter,speaker,sentence,financial_terms,is_citi_member,Mentions Capital Adequacy & Buffers,Capital Adequacy & Buffers phrase,Mentions Liquidity,Liquidity phrase,Mentions Credit Risk & Loan Quality,Credit Risk & Loan Quality phrase,Mentions Stress Testing & Scenario Planning,Stress Testing & Scenario Planning phrase,Mentions Supervisory & Regulatory References,Supervisory & Regulatory References phrase,Mentions Regulators,Regulators phrase,Mentions Frameworks,Frameworks phrase,Mentions Internal Metrics,Internal Metrics phrase
2021,Q3,Mark Mason,"Expenses declined by $300 million due to the absence of the civil money penalty which we incurred in the third quarter of last year, offset by an increase in expenses related to the transformation.",million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,Credit costs were still a benefit in the quarter but reflect the lower ACL release in the legacy portfolio relative to last year.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"Finally, EBT was a loss of $330 million.",million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"Slide 12 shows our net interest revenue and margin trends, as well as noninterest revenues on a reported basis.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"In the third quarter, net interest revenue of $10.4 billion declined roughly $100 million year-over-year, reflecting lower loan balances and the impact of lower rates.","billion, revenue, million",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"On a year-to-date basis, net interest revenue declined by roughly $2.3 billion.","billion, revenue",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"Turning to noninterest revenues on the bottom of the slide, in the third quarter, non-NIR declined by approximately $50 million year-over-year, driven by the impact from the loss on the sale of the Australia consumer business.",million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"Excluding the loss, noninterest revenues would have grown by over $600 million or 9%, driven by strong growth in fees in ICG.",million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"On slide 13, we show our key capital metrics.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,Our CET1 capital ratio ticked down to 11.7%.,"capital ratio, cet1",yes,Yes,"cet1, capital ratio",No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"During the quarter, Citi returned a total of $4 billion to common shareholders in the form of $1 billion in dividends and share repurchases of $3 billion.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,Our supplementary leverage ratio was largely unchanged at 5.8%.,,yes,No,,No,,No,,No,,No,,No,,No,,Yes,leverage ratio
2021,Q3,Mark Mason,"And our tangible book value per share grew by 10% year-over-year to $79.07, driven by net income.",", net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"Before we move to Q&A, let me touch briefly on our outlook for 2021.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"On the top line, for total Citigroup, we still expect revenues to be down in the mid-single-digit range on a reported basis, excluding any divestiture related impacts.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"On the expense side, we continue to expect full-year expenses to be up in the mid-single digit range, excluding any divestiture-related impacts, as we continue to transform our risk and control environment and invest in our businesses.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,And we will continue to look for ways to partially self-fund these investments over time.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"With that, Jane and I would be happy to take your questions.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,"Question And Answer
Operator",Your first question is from the line of John McDonald with Autonomous Research.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,"Question And Answer
Operator",Please go ahead with your questions.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,John Mcdonald,"Mark, I wanted to ask about the net interest income.",net interest income,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,John Mcdonald,It seems like overall it came in a little bit better than you might have expected when you spoke at the Barclays Conference in September.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,John Mcdonald,Can you give us a little more color on what drove the improvement in the core ex-Markets NII this quarter and how that makes you feel about the setup for NII growing from here.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"When we look at, it's on page 12, we came in at about $10.4 billion.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,I think there were a couple factors that play through here.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,One were the treasury investments that we've been making contributed to that as we put some of the excess liquidity that we have to work.,liquidity,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"The second, I mentioned earlier that we saw some loan growth in cards sequentially, Branded Cards in particular, up 3%.",loan growth,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"But also, within that, we saw some of the late fees and balcon fees in cards kind of play through.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"As you know, there's an extra day in the quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"And so, the combination of those things contributed to the tick-up here that we've seen.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"In terms of kind of the balance of the year, that all feeds into the guidance that I've given for total revenues.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,And that really hasn't changed.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,But we continue to look to invest in the Cards portfolio through new acquisitions with the long-term perspective of how we grow loans over time there.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,John Mcdonald,"And just as a follow-up, on capital returns, while your total return is very healthy, it doesn't look like it increased much from the $4 billion that you did in the second quarter despite the Fed lifting its restrictions.",billion,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,John Mcdonald,"Is this something you're being conservative on, given a lot of change going on at the company right now?",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,John Mcdonald,"Or as you free up capital from the business exits, your stock is trading at a low valuation, how are you thinking about allocating that freed-up capital between investing in the business and returning it to shareholders?",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"Yeah, sure.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"So, look, our philosophy really has not changed on this in terms of you've heard me say a number of times that as we generate income, as we utilize our DTA over time, as capital gets released from the transactions that we do, we want to ensure that we're able to serve our clients.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,We want to ensure that we can invest in the business.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"And then anything in excess of that, we want to return to shareholders.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,So that perspective has not changed.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"Obviously, the SCB allows for us to take those decisions in the given quarter based on what we're seeing in terms of our expected performance and based on all of the other factors I mentioned, including the capital release in SA-CCR and things of that sort.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"And so, we'll continue to take those decisions with that philosophy in mind, which is how do we return any excess we have to shareholders over time.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Operator,Your next question will come from Glenn Schorr with Evercore.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Glenn Schorr,Two interesting things – wonder if we'd get your quick comments on perspective.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Glenn Schorr,"One was, you became the first custodian to receive regulatory approval in onshore custody business in China.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Glenn Schorr,I wonder if you could frame perspective on how material that opportunity is.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Glenn Schorr,"And then the same kind of thing on your plans to enter the Australian Buy Now, Pay Later market and what that means for not just Australia but more globally, how you're viewing that in connection with the rest of your consumer business.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"So, why don't I take that one.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"In terms of our operations and business in China, I'd say, we've been in that country for 100 years.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,We understand the dynamics in the local market well.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"We're currently serving a very large number of investors in that market, 70% of the Fortune 500 corporates in China, how they operate on the ground and gain access to China's capital markets.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,And we're looking at – we're very happy to have custody license in China.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"It will also help support our operations in Hong Kong, and it's part of the growth of our Securities Services strategy that we've got.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,You've seen the benefits starting to flow through in this quarter's results from some of those previous investments.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,And this is just another one of the investments that we're making in that business that we like a lot and we think we're well positioned in.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"And in terms of Buy Now, Pay Later, I think this is one where obviously we're divesting our operations in Asia on that front, but we've certainly taken – we've taken the learnings from our operations throughout the Asian region, particularly been applying them to the US over the last few years.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"So, we've certainly not been sitting still in the US.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,We've been building out our personal lending platform since 2019.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,And that's part of our broader digitization strategy in US consumer.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"We've been seeing very strong growth in our Flex portfolios, both as we leverage some of our existing partnerships such as American Airlines and we work to expand with new partners in POS.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"And one of the areas I'm particularly excited about is the partnering that we're doing with the largest e-commerce player, Amazon, on point-of-sale lending for our cards customers.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,And those capabilities are and will be leveraged with many additional partners and channels in the States and into Mexico.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"And finally, we've been expanding our product suite by developing off-card lending capabilities.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"And I think, as you've heard from Mark, our payments on installment loans to existing card customers, 88% of those total sales are in digital channels.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Jane Fraser,"So as we look at all of this, I would say, clearly, there's a trend towards multiple different formats of how a customer can and wants to pay, and we're really on the front foot of this and making some strong progress on the back of the investments that we've been making over the last few years, and we'll continue to do so.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Operator,Your next question will come from Betsy Graseck with Morgan Stanley.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Betsy Graseck,Wanted to understand a little bit more about what you think you can do in the US cards business.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Betsy Graseck,"I know we just spoke a little bit about some of the things that you have been executing on, but when I look at the card business, while it's up on a year-on-year basis, it is trending a bit below some of the peers in terms of growth rates.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Betsy Graseck,"And then you've got the retail partner card program which has some opportunities there to, in my opinion, get a little bit of a refresh to be as dynamic as some of your best-in class peers.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Betsy Graseck,So wondering how you're thinking about that.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Betsy Graseck,"And as well on the deposit side in the US with Google now – partnership not going forward, what are you thinking about with regard to leveraging your mobile app across the US in a way that might not be understood well by the investor community?",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Betsy Graseck,Because it seems like you've got a great app and it's just under-penetrating your opportunity set with your brand.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"Betsy, why don't I get started and Jane may want to jump in.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,And I'll start with kind of your comments related to cards.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"And so, look, as I mentioned in my prepared remarks, particularly when you look at US Branded Cards, we did start to see a tick-up there as it relates to loan balances.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,The loans were up about 1% year-over-year.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,They were up about 3% quarter-over-quarter.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"What I think is really important here is the market re-entry because as you're seeing, purchase sales are up but payment rates are still quite high.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,And we've got to see how stimulus and liquidity plays out over time.,liquidity,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"And so, what we're focused on is how we're re-entering into the market.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"And we're doing that both through our Custom Cash launch, which is helping to drive new acquisitions.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q3,Mark Mason,"In fact, our new acquisition volumes are back to 2019 levels.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
